id,age,workclass,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,50K
19624,3,4,15,2,2,10,5,4,0,0,0,3,39,1
19625,0,4,0,1,4,8,3,4,0,0,0,2,39,0
19626,0,4,1,1,4,3,3,4,1,0,0,1,39,0
19627,2,4,14,3,2,10,0,4,1,0,0,4,0,0
19628,4,4,11,2,2,7,0,4,1,0,0,3,39,1
19629,2,7,15,2,0,4,1,4,0,0,0,3,39,0
19630,0,4,11,2,4,6,1,4,1,0,0,3,39,0
19631,1,4,9,3,4,12,1,4,0,0,0,5,39,0
19632,2,4,9,3,2,10,0,4,1,0,0,3,39,1
19633,2,4,1,1,0,8,3,4,1,0,0,3,39,0
19634,4,4,15,2,6,8,1,4,0,0,0,3,39,0
19635,1,4,0,1,0,8,4,4,0,0,0,3,39,0
19636,2,4,14,3,2,10,0,4,1,0,0,5,39,1
19637,4,4,11,2,2,7,0,4,1,0,0,3,39,1
19638,2,4,11,2,4,14,4,4,1,0,0,3,39,0
19639,2,4,11,2,4,4,4,4,0,0,0,3,39,0
19640,3,1,11,2,3,1,1,2,0,0,0,3,33,0
19641,1,6,11,2,2,5,0,4,1,0,0,3,39,0
19642,1,4,0,1,4,8,1,4,1,0,0,2,27,0
19643,1,4,15,2,4,4,1,4,0,0,0,5,39,0
19644,3,4,12,3,2,4,0,4,1,1,0,6,39,1
19645,3,4,11,2,2,3,0,4,1,0,0,3,39,1
19646,3,4,9,3,2,3,0,4,1,0,0,4,39,0
19647,1,4,11,2,4,14,1,4,1,0,1,7,39,0
19648,2,4,11,2,2,3,0,4,1,0,0,4,39,0
19649,3,4,0,1,4,5,4,4,1,0,0,3,39,0
19650,0,4,11,2,4,12,4,2,0,0,0,1,39,0
19651,4,5,15,2,6,4,1,4,1,0,0,3,39,1
19652,1,4,11,2,4,11,1,4,1,0,0,3,39,0
19653,1,4,11,2,4,14,1,4,1,0,0,3,39,0
19654,5,4,11,2,2,14,0,4,1,0,1,1,39,0
19655,2,4,15,2,2,12,0,4,1,0,1,5,39,0
19656,2,4,9,3,4,4,2,4,1,0,1,4,39,1
19657,2,4,12,3,4,1,3,4,1,0,0,3,39,0
19658,3,0,11,2,4,0,1,2,1,0,0,3,39,0
19659,1,4,1,1,2,3,0,4,1,0,0,6,39,0
19660,1,4,11,2,2,12,0,4,1,0,0,4,39,0
19661,3,4,11,2,2,3,0,4,1,0,0,3,39,1
19662,0,4,1,1,4,6,1,2,1,0,0,3,39,0
19663,1,7,15,2,4,1,1,4,0,0,0,3,39,0
19664,4,4,11,2,2,3,0,4,1,0,0,3,39,0
19665,4,4,15,2,2,10,0,4,1,0,0,3,39,0
19666,4,4,11,2,0,8,2,4,1,0,0,2,39,0
19667,1,2,11,2,4,8,3,2,1,0,0,3,39,0
19668,1,6,0,1,4,3,1,4,1,0,0,5,39,0
19669,2,4,11,2,2,7,0,4,1,0,0,4,39,0
19670,0,4,1,1,4,3,2,4,1,0,0,2,39,0
19671,4,6,11,2,2,3,0,4,1,0,0,5,39,0
19672,0,4,1,1,4,6,3,4,1,0,0,2,39,0
19673,5,4,11,2,6,6,1,4,0,0,0,0,39,0
19674,3,2,9,3,0,10,4,4,0,0,0,3,39,0
19675,2,4,11,2,5,13,1,4,1,0,0,4,39,0
19676,2,4,15,2,2,7,0,4,1,0,0,4,39,0
19677,4,4,15,2,2,14,0,4,1,0,0,5,0,0
19678,1,2,12,3,2,10,0,4,1,0,0,3,39,0
19679,3,4,15,2,0,1,4,4,0,0,0,3,39,0
19680,1,4,11,2,2,12,0,4,1,0,0,4,39,0
19681,1,4,5,0,2,3,0,4,1,0,0,3,39,0
19682,2,4,9,3,2,3,0,4,1,0,0,4,39,0
19683,2,4,9,3,4,10,1,4,0,0,0,3,39,0
19684,2,4,15,2,2,7,0,2,1,0,0,3,39,0
19685,0,4,0,1,4,8,3,4,0,0,0,0,39,0
19686,2,4,0,1,2,3,0,4,1,0,0,3,39,0
19687,1,6,15,2,4,8,1,2,1,0,0,3,39,0
19688,3,4,11,2,4,1,3,4,0,0,0,3,39,0
19689,4,2,11,2,2,14,0,4,1,0,0,3,39,0
19690,6,6,11,2,2,5,0,4,1,0,0,1,39,0
19691,2,6,15,2,2,5,5,4,0,0,0,1,39,0
19692,4,7,11,2,2,11,0,2,1,1,0,3,39,1
19693,1,2,9,3,4,10,3,2,1,0,0,3,9,0
19694,3,4,11,2,0,8,3,1,0,0,0,3,35,0
19695,3,4,9,3,4,4,1,4,0,0,0,4,39,0
19696,3,5,8,2,2,4,0,2,1,0,0,3,39,1
19697,1,4,7,2,0,1,1,4,0,0,0,2,39,0
19698,1,4,15,2,2,3,0,4,1,1,0,3,39,0
19699,3,2,15,2,0,8,4,4,0,0,0,1,39,0
19700,3,4,9,3,2,4,0,4,1,0,0,6,39,1
19701,4,4,11,2,0,14,1,2,1,0,0,3,39,0
19702,1,4,9,3,4,10,3,4,0,0,1,3,39,1
19703,2,6,11,2,2,12,0,4,1,0,0,5,39,1
19704,0,4,1,1,4,8,3,4,1,0,0,1,39,0
19705,2,4,15,2,5,10,4,4,0,0,0,3,11,0
19706,3,6,8,2,2,5,0,4,1,0,0,4,39,0
19707,1,0,2,1,4,0,1,4,1,0,0,4,39,0
19708,5,5,5,0,2,3,0,4,1,0,0,3,39,1
19709,5,0,11,2,2,0,0,4,1,0,0,3,39,0
19710,4,6,0,1,2,3,5,4,0,0,1,3,0,1
19711,4,6,12,3,0,10,4,4,0,0,0,0,39,0
19712,1,2,0,1,4,3,4,2,1,0,0,6,14,0
19713,5,4,1,1,0,8,4,4,0,0,0,3,39,0
19714,2,2,9,3,2,3,0,4,1,0,0,3,39,0
19715,0,4,15,2,4,10,3,4,0,0,0,3,39,0
19716,4,4,11,2,4,1,4,2,0,0,0,3,39,0
19717,2,6,9,3,2,12,0,4,1,1,0,4,39,1
19718,2,6,11,2,2,12,0,4,1,0,0,3,39,0
19719,2,6,9,3,2,3,0,4,1,0,0,4,39,0
19720,4,4,11,2,0,1,4,4,0,0,0,3,39,0
19721,3,4,11,2,5,7,4,4,0,0,0,4,5,0
19722,2,4,15,2,2,12,0,4,1,0,0,5,39,0
19723,2,2,9,3,2,10,0,4,1,0,0,4,39,1
19724,1,4,15,2,4,4,1,4,0,0,0,3,39,0
19725,2,4,12,3,4,1,4,4,0,0,0,3,39,0
19726,2,6,9,3,2,10,0,1,1,1,0,5,39,1
19727,3,6,11,2,2,13,0,4,1,0,0,2,39,1
19728,2,4,9,3,4,12,1,4,1,0,0,4,0,1
19729,1,4,11,2,4,7,2,4,1,0,0,5,39,0
19730,2,1,7,2,2,10,0,4,1,0,0,3,39,1
19731,0,4,11,2,2,3,0,4,1,0,0,3,39,0
19732,2,1,10,3,4,10,1,4,0,0,0,9,39,0
19733,1,4,12,3,4,1,1,4,1,0,0,5,39,0
19734,4,1,9,3,5,10,1,4,1,1,0,3,39,1
19735,1,4,15,2,4,1,3,4,0,0,0,3,39,0
19736,3,4,11,2,4,3,1,4,1,0,0,4,39,0
19737,2,4,11,2,4,4,3,4,0,0,0,3,39,0
19738,3,4,11,2,2,3,0,4,1,0,0,3,39,0
19739,1,4,15,2,2,7,0,4,1,0,0,3,39,0
19740,0,4,0,1,4,12,3,4,0,0,0,1,39,0
19741,2,4,11,2,4,3,2,0,1,1,0,4,39,1
19742,3,4,11,2,0,14,1,4,1,0,0,6,39,0
19743,2,4,5,0,5,8,1,4,0,0,0,2,39,0
19744,3,5,9,3,2,4,0,1,1,1,0,4,24,1
19745,4,4,11,2,5,12,1,0,0,0,0,3,39,0
19746,2,2,15,2,2,11,0,4,1,0,0,5,39,1
19747,3,4,11,2,2,5,0,4,1,0,0,3,39,0
19748,6,4,5,0,2,7,0,4,1,0,0,3,39,0
19749,5,4,5,0,6,8,1,2,0,0,0,0,39,0
19750,2,6,11,2,2,5,5,4,0,0,1,1,39,0
19751,1,4,11,2,4,3,3,1,1,0,0,0,40,0
19752,2,4,11,2,2,11,0,4,1,0,0,5,39,0
19753,2,4,11,2,2,3,0,4,1,1,0,3,39,0
19754,2,4,9,3,4,10,1,2,1,0,0,4,39,1
19755,2,5,8,2,2,4,0,4,1,0,0,3,39,0
19756,2,4,15,2,2,3,0,1,1,0,0,3,39,0
19757,2,6,15,2,2,12,0,4,1,0,0,4,39,0
19758,2,4,11,2,2,8,0,4,1,0,0,3,39,0
19759,1,6,11,2,4,11,1,4,1,0,0,2,39,0
19760,2,2,11,2,4,11,1,0,1,0,0,3,39,0
19761,2,4,8,2,2,8,5,2,0,0,0,3,39,1
19762,1,4,15,2,2,4,0,4,1,0,0,3,39,0
19763,3,4,11,2,5,8,4,2,0,0,0,1,39,0
19764,2,7,10,3,2,10,5,4,0,0,0,4,39,1
19765,1,0,11,2,2,0,3,4,0,0,0,1,39,0
19766,4,4,9,3,2,10,0,4,1,0,0,3,39,1
19767,0,4,11,2,2,3,0,4,1,0,0,3,39,0
19768,0,2,1,1,4,11,3,4,1,0,0,0,39,0
19769,5,4,9,3,2,10,0,4,1,0,0,4,0,1
19770,3,4,5,0,0,8,4,4,0,0,0,3,39,0
19771,4,4,11,2,2,12,0,4,1,0,0,3,39,0
19772,1,6,11,2,0,8,4,4,0,0,0,4,39,0
19773,4,4,11,2,2,3,0,4,1,0,0,3,39,1
19774,3,6,15,2,2,4,0,4,1,0,0,3,39,0
19775,1,2,9,3,4,10,3,4,0,0,0,1,39,0
19776,0,0,0,1,4,0,3,4,1,0,0,3,39,0
19777,0,4,1,1,4,6,1,4,1,0,0,3,39,0
19778,2,4,8,2,2,4,0,4,1,0,1,4,39,1
19779,5,4,15,2,6,4,1,4,0,0,0,0,39,0
19780,2,4,15,2,4,4,1,4,0,0,0,3,39,0
19781,5,4,7,2,3,1,3,4,0,0,0,3,39,0
19782,4,4,11,2,4,1,1,2,0,0,0,3,39,0
19783,2,7,15,2,0,1,1,2,0,0,0,3,39,0
19784,4,4,6,1,2,3,0,4,1,0,0,5,39,0
19785,2,4,11,2,0,3,1,4,1,0,0,4,0,0
19786,1,4,9,3,4,7,1,4,1,0,0,2,39,0
19787,3,0,9,3,2,0,0,4,1,0,0,1,39,0
19788,1,4,0,1,4,3,1,2,1,0,0,3,0,0
19789,0,0,1,1,4,0,3,4,0,0,0,0,39,0
19790,2,6,14,3,2,10,0,4,1,1,0,4,39,1
19791,4,4,9,3,2,7,0,4,1,0,1,3,39,0
19792,3,3,15,2,0,4,1,4,1,0,0,5,39,1
19793,3,4,9,3,0,8,1,4,1,0,0,3,39,0
19794,3,4,11,2,2,3,0,2,1,1,0,4,39,1
19795,2,6,15,2,2,3,0,4,1,0,0,5,39,1
19796,4,4,7,2,2,12,0,4,1,0,0,2,39,0
19797,4,4,11,2,2,3,0,4,1,0,0,3,39,0
19798,4,4,9,3,6,4,4,4,1,1,0,3,39,1
19799,3,4,9,3,4,10,1,4,1,0,0,2,39,0
19800,2,4,11,2,4,4,3,4,1,0,0,3,39,0
19801,2,6,11,2,4,3,1,4,1,0,0,3,39,0
19802,2,4,15,2,0,8,4,4,0,0,0,2,39,0
19803,1,4,15,2,4,1,1,4,0,0,0,5,39,0
19804,1,4,2,1,4,3,1,4,1,0,0,3,26,0
19805,3,5,11,2,2,4,0,4,1,0,0,7,39,1
19806,2,4,15,2,2,4,0,4,1,0,0,4,39,1
19807,3,4,11,2,0,7,1,2,1,0,0,3,39,0
19808,3,4,9,3,2,13,5,4,0,1,0,3,39,1
19809,2,4,11,2,4,7,4,2,0,0,0,3,39,0
19810,2,4,8,2,2,4,5,4,0,0,0,4,39,1
19811,3,2,10,3,2,10,5,4,0,0,1,5,39,1
19812,2,4,15,2,2,8,0,4,1,0,0,3,39,0
19813,3,0,11,2,3,0,1,4,1,0,0,6,39,0
19814,2,4,9,3,2,1,0,4,1,0,0,3,39,1
19815,5,0,11,2,0,0,1,4,1,1,0,3,39,0
19816,3,4,7,2,0,1,4,2,1,0,0,3,39,0
19817,2,4,9,3,4,4,1,4,1,0,0,3,39,0
19818,4,5,15,2,2,4,0,4,1,0,0,5,39,1
19819,0,4,15,2,4,6,3,4,1,0,0,4,39,0
19820,5,0,1,1,2,0,0,4,1,0,0,2,39,0
19821,0,0,15,2,4,0,3,4,1,0,0,3,39,0
19822,1,4,12,3,4,13,1,4,1,0,0,4,39,0
19823,1,4,8,2,2,3,0,4,1,0,0,3,39,1
19824,1,4,9,3,4,4,1,4,0,0,0,3,39,0
19825,2,7,11,2,2,1,0,4,1,0,0,3,39,0
19826,4,4,12,3,6,1,4,4,0,0,0,3,39,0
19827,1,4,15,2,4,8,1,4,0,0,0,2,39,0
19828,1,4,9,3,4,1,3,4,0,0,0,2,39,0
19829,6,4,5,0,6,9,1,4,0,1,0,2,39,0
19830,4,4,12,3,2,4,0,4,1,0,0,3,39,1
19831,3,0,11,2,3,0,1,4,1,0,0,3,39,0
19832,4,4,11,2,0,13,4,4,0,1,0,3,39,0
19833,2,4,7,2,0,3,1,2,1,0,0,3,39,0
19834,3,4,11,2,0,14,1,4,1,0,1,3,39,0
19835,0,7,15,3,4,1,3,4,1,0,0,3,39,0
19836,4,4,9,3,4,8,1,4,1,0,0,3,2,0
19837,2,4,11,2,2,7,5,4,0,0,0,3,39,0
19838,3,4,15,2,0,10,4,2,0,0,0,3,39,0
19839,1,6,15,2,2,14,0,4,1,0,0,5,39,0
19840,1,4,11,2,4,11,3,0,1,0,0,3,39,0
19841,1,4,8,2,4,7,1,3,1,0,0,3,39,0
19842,4,4,15,2,0,1,4,2,0,0,0,3,39,0
19843,4,0,7,2,2,0,0,2,1,1,0,3,39,1
19844,2,4,12,3,4,1,3,4,0,0,0,3,39,0
19845,3,1,15,2,2,1,5,4,0,0,0,3,39,0
19846,1,7,12,3,4,4,1,4,1,0,0,3,39,0
19847,1,2,9,3,4,10,3,4,1,0,0,2,39,0
19848,2,5,11,2,2,3,0,4,1,0,0,4,39,0
19849,1,4,15,2,5,12,4,4,0,0,0,3,39,0
19850,4,4,10,3,4,10,1,4,0,0,0,6,39,1
19851,2,4,11,2,2,14,0,4,1,0,0,4,39,1
19852,1,4,11,2,4,8,3,4,1,0,0,3,39,0
19853,3,4,11,2,2,14,0,4,1,0,1,4,39,0
19854,2,4,15,2,4,4,1,4,1,0,0,3,39,0
19855,1,4,9,3,4,4,1,4,1,0,0,6,39,1
19856,2,4,15,2,0,1,4,4,0,1,0,4,39,0
19857,1,4,7,2,4,10,1,4,0,1,0,3,39,1
19858,1,0,15,2,4,0,3,2,0,0,0,3,39,0
19859,4,4,1,1,2,8,0,4,1,0,0,3,39,0
19860,2,4,9,3,2,8,0,4,1,0,0,2,39,1
19861,1,4,11,2,4,7,1,4,1,0,0,4,39,0
19862,6,5,10,3,2,5,0,4,1,1,0,3,39,1
19863,2,6,12,3,2,5,0,4,1,0,0,5,39,0
19864,4,6,6,1,2,5,0,4,1,0,0,6,39,0
19865,2,4,11,2,5,3,1,2,1,0,0,3,39,0
19866,4,4,11,2,0,12,1,4,0,0,0,1,39,0
19867,3,6,12,3,2,12,0,4,1,1,0,5,39,1
19868,2,4,11,2,2,3,0,4,1,0,0,3,39,0
19869,4,4,11,2,0,8,1,4,0,0,0,3,39,0
19870,2,4,11,2,4,12,1,4,0,0,0,4,39,0
19871,6,4,6,1,2,9,5,2,0,0,0,0,39,0
19872,2,6,15,2,4,3,1,4,1,0,0,3,39,0
19873,4,4,11,2,2,1,2,4,0,0,0,3,39,0
19874,2,6,7,2,0,12,4,2,1,0,0,5,39,0
19875,4,2,11,2,3,14,2,4,0,0,0,3,39,0
19876,2,4,11,2,0,12,1,4,1,0,0,4,39,0
19877,1,4,15,2,2,3,0,4,1,0,0,3,39,0
19878,0,4,15,2,4,1,3,4,0,1,0,1,39,0
19879,2,4,9,3,3,8,4,4,0,0,0,2,39,0
19880,2,4,8,2,4,1,1,4,0,0,0,3,39,0
19881,1,4,15,2,4,1,4,2,0,0,0,3,39,0
19882,0,4,2,1,4,8,3,4,0,0,0,1,39,0
19883,1,4,11,2,2,12,0,4,1,0,0,5,39,0
19884,1,4,4,0,2,6,0,4,1,0,0,3,26,0
19885,1,4,9,3,4,10,1,4,0,0,0,3,39,0
19886,3,4,11,2,0,14,1,4,1,0,0,5,39,0
19887,2,4,9,3,4,4,1,4,0,0,0,3,39,0
19888,4,4,15,2,2,14,0,4,1,0,0,3,39,1
19889,1,4,0,1,5,12,4,2,0,0,0,3,39,0
19890,2,0,1,1,4,0,1,4,0,0,0,3,39,0
19891,2,4,8,2,0,14,1,4,1,0,0,3,39,0
19892,1,4,9,3,2,12,0,4,1,0,0,3,39,1
19893,3,4,11,2,0,9,1,4,0,0,0,2,39,0
19894,1,5,11,2,2,4,0,4,1,0,0,5,39,1
19895,1,2,15,2,4,1,1,4,1,0,0,2,39,0
19896,4,5,12,3,2,4,0,4,1,0,0,3,39,1
19897,3,0,12,3,2,0,5,4,0,0,1,4,39,1
19898,1,4,11,2,2,1,5,4,0,0,1,3,39,0
19899,3,4,15,2,2,10,0,4,1,0,0,4,39,1
19900,5,4,9,3,0,1,1,4,1,0,0,3,39,0
19901,4,5,9,3,2,12,0,4,1,1,0,5,39,1
19902,2,7,10,3,2,10,0,4,1,0,1,4,39,1
19903,0,4,0,1,4,8,3,4,1,0,0,2,39,0
19904,0,4,11,2,4,3,3,4,1,0,0,3,39,0
19905,2,4,12,3,4,12,4,4,1,0,0,5,39,1
19906,3,4,15,2,0,1,1,4,0,0,0,3,39,0
19907,1,4,9,3,4,1,1,4,1,0,0,3,39,0
19908,1,7,11,2,4,11,3,4,1,0,0,3,39,0
19909,2,4,15,2,4,4,2,4,1,0,0,3,39,0
19910,4,4,5,0,2,7,0,2,1,0,0,4,39,0
19911,2,4,11,2,0,4,4,4,1,0,0,4,39,0
19912,1,4,11,2,4,1,1,4,1,0,0,4,39,0
19913,5,4,9,3,6,13,4,4,0,0,0,0,39,0
19914,2,4,7,2,0,1,4,4,0,0,0,3,39,0
19915,1,2,9,3,4,10,1,4,0,0,0,3,39,0
19916,1,4,11,2,2,14,0,4,1,0,0,4,39,0
19917,1,4,15,2,4,1,3,4,0,0,0,2,39,0
19918,2,4,0,1,2,14,0,4,1,0,0,3,39,0
19919,1,4,7,2,4,8,3,4,1,0,0,2,4,0
19920,4,5,9,3,2,10,0,4,1,0,0,3,39,1
19921,4,2,12,3,2,10,0,4,1,0,0,3,39,1
19922,4,4,11,2,2,3,0,4,1,0,0,3,39,0
19923,2,4,11,2,2,14,0,4,1,1,0,3,39,0
19924,1,4,1,1,2,6,0,4,1,1,0,3,39,1
19925,2,4,1,1,2,7,0,4,1,0,0,2,39,0
19926,2,6,9,3,2,12,0,4,1,1,0,7,39,1
19927,1,4,14,3,4,10,1,1,1,0,0,0,19,0
19928,4,4,11,2,0,1,4,4,1,0,0,2,39,0
19929,4,4,11,2,5,14,4,4,1,0,0,4,39,0
19930,1,4,2,1,4,14,1,4,1,0,0,4,39,0
19931,5,4,11,2,6,3,1,4,1,0,0,1,39,0
19932,2,6,8,2,2,4,0,4,1,0,0,5,39,1
19933,2,4,0,1,0,14,1,4,1,0,0,3,39,0
19934,1,4,15,2,4,1,3,2,0,0,0,3,39,0
19935,1,4,15,2,3,1,3,3,0,0,0,3,39,0
19936,1,4,11,2,4,1,3,4,0,0,0,3,5,0
19937,4,4,11,2,2,12,0,4,1,0,0,3,39,0
19938,5,4,0,1,2,14,0,4,1,0,0,3,39,0
19939,1,4,9,3,2,12,0,4,1,0,0,4,39,1
19940,1,4,8,2,2,7,0,4,1,0,0,3,39,0
19941,3,4,11,2,0,7,4,4,0,0,0,2,39,0
19942,3,4,11,2,0,8,1,4,1,0,0,3,39,0
19943,5,4,9,3,0,4,1,4,0,0,1,0,39,0
19944,4,2,0,1,2,3,0,4,1,0,0,3,39,0
19945,2,4,7,2,4,8,1,4,0,0,0,7,39,1
19946,4,6,15,2,3,5,1,4,0,1,0,1,39,1
19947,1,4,11,2,4,1,2,2,1,0,0,3,0,0
19948,2,4,11,2,0,4,4,4,0,1,0,4,39,0
19949,5,4,0,1,6,5,4,4,0,0,0,5,39,0
19950,3,4,15,2,2,3,0,4,1,0,0,3,11,0
19951,3,1,15,2,2,10,0,4,1,0,0,4,39,1
19952,1,4,15,2,4,6,3,2,0,0,0,1,39,0
19953,3,4,0,1,2,12,0,4,1,0,1,5,39,0
19954,1,6,8,2,2,5,0,4,1,0,0,4,39,0
19955,1,4,11,2,4,6,3,4,1,0,0,3,39,0
19956,0,4,11,2,4,12,3,4,1,0,0,1,39,0
19957,1,4,9,3,4,1,1,4,0,0,0,3,39,0
19958,4,6,11,2,2,5,0,4,1,0,0,6,39,0
19959,0,4,11,2,4,3,3,4,1,0,0,3,39,0
19960,3,4,6,1,2,6,0,1,1,0,0,3,19,0
19961,2,4,11,2,4,1,1,4,1,0,0,3,39,0
19962,3,2,10,3,3,10,4,4,0,0,0,3,39,0
19963,2,1,9,3,2,1,0,1,1,0,0,3,39,0
19964,1,4,9,3,4,13,1,4,0,0,0,3,39,0
19965,1,4,9,3,2,4,0,1,1,0,0,3,17,1
19966,4,4,1,1,5,8,1,2,0,0,0,3,39,0
19967,0,4,11,2,4,8,3,4,0,0,0,3,39,0
19968,2,4,5,0,2,3,0,4,1,0,0,3,39,0
19969,3,4,12,3,2,4,0,4,1,0,1,4,39,1
19970,1,4,15,2,4,1,3,4,0,0,0,3,39,0
19971,2,6,11,3,2,5,0,4,1,0,0,4,39,0
19972,1,4,9,3,2,4,2,4,1,0,0,4,39,0
19973,3,2,12,3,4,10,1,4,0,0,0,3,39,0
19974,2,4,9,3,4,4,1,4,1,0,0,3,39,0
19975,2,4,15,2,4,4,2,4,0,0,0,4,39,0
19976,2,4,15,2,2,3,0,4,1,0,0,3,39,0
19977,1,4,9,3,4,12,1,4,0,0,0,4,39,0
19978,3,4,11,2,2,3,0,4,1,1,0,5,39,0
19979,0,4,15,2,4,10,1,4,0,0,0,2,39,0
19980,2,4,15,2,2,3,0,4,1,0,0,3,39,0
19981,1,4,4,0,2,3,0,4,1,0,0,4,26,0
19982,3,4,9,3,4,13,1,4,1,0,0,3,39,0
19983,1,2,11,2,2,3,0,4,1,0,0,3,39,0
19984,4,2,11,2,2,8,0,4,1,0,0,3,39,0
19985,2,4,1,1,2,7,0,4,1,0,0,3,39,0
19986,1,4,2,1,4,13,1,4,1,0,0,3,39,0
19987,0,0,15,2,4,0,3,4,1,0,0,2,39,0
19988,3,7,8,2,2,11,0,4,1,0,0,3,39,0
19989,2,5,9,3,2,12,0,4,1,0,0,5,39,1
19990,3,4,15,2,4,3,1,1,1,0,0,3,39,0
19991,1,4,8,2,4,4,3,4,0,0,0,3,39,0
19992,0,4,15,2,4,1,3,4,1,0,0,2,39,0
19993,3,4,9,3,2,10,0,4,1,0,0,3,39,0
19994,1,4,11,2,4,1,3,4,1,0,0,3,39,0
19995,2,4,9,3,4,10,1,4,0,0,0,3,39,0
19996,2,6,11,2,2,3,0,4,1,0,0,7,39,1
19997,2,4,2,1,2,8,0,4,1,0,0,3,6,0
19998,6,4,5,0,6,8,1,4,0,0,0,9,0,0
19999,4,4,15,2,2,4,0,4,1,0,0,4,39,1
20000,1,4,11,2,2,3,0,4,1,0,0,3,39,1
20001,5,4,11,2,2,7,0,2,1,0,0,3,39,0
20002,2,4,9,3,2,4,0,4,1,0,0,4,39,1
20003,1,4,9,3,4,4,1,4,1,0,0,4,39,0
20004,6,0,7,2,6,0,1,4,0,0,0,3,39,0
20005,4,4,11,2,0,3,1,4,1,0,0,3,39,0
20006,3,4,15,2,2,10,0,4,1,0,0,4,39,1
20007,3,4,11,2,4,7,4,2,0,0,0,3,39,0
20008,0,0,15,2,4,0,3,4,1,0,0,3,39,0
20009,3,5,7,2,2,10,0,4,1,0,0,3,39,1
20010,6,0,15,2,2,0,0,4,1,1,0,1,39,0
20011,3,4,9,3,4,10,1,4,1,0,0,3,39,1
20012,2,4,11,2,2,14,0,3,1,0,0,3,6,0
20013,0,4,11,2,4,1,3,4,0,0,0,3,39,0
20014,1,4,11,2,0,8,4,4,0,0,0,2,39,0
20015,4,4,9,3,2,4,0,4,1,0,0,3,39,0
20016,4,6,3,0,4,4,1,0,1,0,0,6,39,0
20017,1,5,15,2,4,12,3,4,0,0,0,3,39,0
20018,5,0,8,2,2,0,5,4,0,0,0,1,39,0
20019,2,6,9,3,4,10,3,4,0,0,0,3,39,0
20020,5,4,8,2,2,1,0,4,1,0,0,3,39,0
20021,2,7,9,3,0,10,1,4,0,0,0,5,39,0
20022,0,4,2,1,4,12,3,2,0,0,0,1,39,0
20023,1,4,15,2,3,12,3,2,0,0,0,1,39,0
20024,3,0,7,2,0,0,1,4,0,0,0,3,39,0
20025,2,2,11,2,2,14,0,4,1,0,0,3,39,0
20026,4,4,2,1,2,7,0,4,1,0,0,4,39,1
20027,3,4,11,2,2,3,0,4,1,0,0,5,39,0
20028,2,4,9,3,0,10,1,4,0,0,0,3,39,0
20029,2,4,11,2,2,4,0,4,1,1,0,3,39,1
20030,1,0,15,2,5,0,4,4,0,0,0,2,39,0
20031,3,4,11,2,0,1,1,4,0,0,0,3,39,0
20032,4,0,5,0,6,0,4,4,0,0,0,1,39,0
20033,2,4,15,2,2,7,0,2,1,0,0,3,39,0
20034,1,4,7,2,2,13,0,4,1,0,0,3,39,0
20035,3,6,9,3,4,5,1,4,1,0,0,6,39,0
20036,5,6,6,1,2,3,0,4,1,0,0,4,39,0
20037,5,5,12,3,6,4,4,4,0,0,0,9,39,0
20038,0,4,15,2,4,12,3,4,1,0,0,2,39,0
20039,3,0,11,2,2,0,0,4,1,0,0,3,33,0
20040,3,4,10,3,2,10,0,4,1,0,0,4,39,1
20041,1,4,15,2,4,14,1,2,1,1,0,7,39,0
20042,1,4,9,3,4,12,1,4,1,0,0,3,39,0
20043,5,6,11,2,2,5,0,4,1,0,0,4,39,1
20044,1,4,11,2,2,12,0,4,1,0,0,7,39,0
20045,5,6,11,2,2,4,0,4,1,0,0,2,39,0
20046,2,4,9,3,2,1,0,4,1,0,0,4,39,0
20047,3,4,12,3,2,4,0,4,1,0,0,3,39,1
20048,3,2,12,3,2,10,5,4,0,0,0,3,39,1
20049,1,4,8,2,4,13,1,4,1,0,0,4,39,0
20050,4,4,15,2,4,5,1,4,1,0,0,3,39,0
20051,2,2,15,2,3,10,1,4,1,0,0,4,11,0
20052,4,4,12,3,0,4,1,4,1,0,0,4,39,1
20053,2,4,12,3,4,10,1,4,1,0,0,4,39,1
20054,2,4,7,2,0,4,1,4,0,0,0,4,39,0
20055,1,4,11,2,4,12,3,4,1,0,0,3,39,0
20056,3,4,11,2,2,10,0,4,1,1,0,3,39,1
20057,2,6,11,2,5,3,1,4,1,0,0,3,39,0
20058,4,2,11,2,2,4,0,4,1,0,0,3,39,1
20059,2,4,15,2,4,12,1,4,1,0,0,5,39,0
20060,3,4,11,2,4,3,1,4,1,0,0,3,39,0
20061,1,4,9,3,4,13,3,4,0,0,0,1,39,0
20062,4,4,15,2,3,14,1,4,1,0,0,3,39,0
20063,2,4,1,1,0,8,4,4,0,0,0,3,39,0
20064,1,4,9,3,4,10,1,4,1,0,0,3,39,0
20065,1,0,15,2,4,0,2,4,1,0,0,3,39,0
20066,2,4,11,2,2,3,0,4,1,0,0,3,39,0
20067,3,4,15,2,0,1,4,4,0,0,0,1,39,0
20068,5,6,11,2,2,14,0,4,1,0,0,4,39,0
20069,1,0,6,1,4,0,3,4,1,0,0,3,39,0
20070,1,2,9,3,4,11,3,4,1,0,0,3,39,0
20071,3,4,15,2,0,3,4,4,1,0,0,3,39,1
20072,2,4,9,3,5,12,1,4,0,0,0,4,39,1
